datetime,open,high,low,close
2026-04-12 00:00:00,0.55794,0.55801,0.55788,0.55799
2026-04-11 23:00:00,0.55811,0.5582,0.55763,0.55795
2026-04-11 22:00:00,0.55821,0.55823,0.55807,0.55812
2026-04-11 21:00:00,0.55809,0.55838,0.55792,0.55822
2026-04-11 20:00:00,0.5581,0.55815,0.55767,0.55808
2026-04-11 19:00:00,0.55809,0.55837,0.55795,0.55809
2026-04-11 18:00:00,0.55805,0.55819,0.55787,0.55808
2026-04-11 17:00:00,0.5581,0.5582,0.55789,0.55804
2026-04-11 16:00:00,0.5581,0.55823,0.5579,0.55809
2026-04-11 15:00:00,0.55818,0.55821,0.55773,0.5581
2026-04-11 14:00:00,0.55818,0.55831,0.55793,0.55818
2026-04-11 13:00:00,0.55815,0.55821,0.55786,0.55817
2026-04-11 12:00:00,0.55818,0.55828,0.55809,0.55815
2026-04-11 11:00:00,0.55818,0.55822,0.5578,0.55818
2026-04-11 10:00:00,0.55767,0.55838,0.55767,0.55818
2026-04-11 09:00:00,0.55769,0.5579,0.55751,0.55769
2026-04-11 08:00:00,0.55762,0.55784,0.5575,0.5577
2026-04-11 07:00:00,0.55741,0.55785,0.55728,0.55763
2026-04-11 06:00:00,0.55851,0.55859,0.55712,0.55744
2026-04-11 05:00:00,0.55835,0.55856,0.5583,0.55852
2026-04-11 04:00:00,0.55857,0.55862,0.55823,0.55837
2026-04-11 03:00:00,0.55832,0.55869,0.55819,0.55858
2026-04-11 02:00:00,0.55847,0.55862,0.55812,0.55832
2026-04-11 01:00:00,0.55911,0.55912,0.55806,0.55849
2026-04-11 00:00:00,0.55715,0.55949,0.55664,0.55911
2026-04-10 23:00:00,0.55786,0.55803,0.55684,0.55716
2026-04-10 22:00:00,0.55785,0.55839,0.55764,0.55787
2026-04-10 21:00:00,0.5579,0.55808,0.55768,0.55785
2026-04-10 20:00:00,0.55824,0.55843,0.55767,0.5579
2026-04-10 19:00:00,0.55778,0.55843,0.55725,0.55824
2026-04-10 18:00:00,0.55771,0.55803,0.55757,0.55777
2026-04-10 17:00:00,0.55814,0.55815,0.55762,0.55771
2026-04-10 16:00:00,0.55884,0.55896,0.55795,0.55815
2026-04-10 15:00:00,0.55856,0.5589,0.55848,0.55884
2026-04-10 14:00:00,0.55877,0.55883,0.55841,0.55855
2026-04-10 13:00:00,0.55895,0.55905,0.55871,0.55876
2026-04-10 12:00:00,0.55939,0.55956,0.55891,0.55895
2026-04-10 11:00:00,0.55982,0.55997,0.55938,0.55939
2026-04-10 10:00:00,0.55963,0.55986,0.55946,0.55982
2026-04-10 09:00:00,0.55981,0.55987,0.55955,0.55964
2026-04-10 08:00:00,0.55952,0.56004,0.55952,0.55981
2026-04-10 07:00:00,0.55997,0.56022,0.55906,0.55955
2026-04-10 06:00:00,0.56003,0.5602,0.55996,0.55996
2026-04-10 05:00:00,0.55956,0.56008,0.55945,0.56005
2026-04-10 04:00:00,0.55932,0.55958,0.55899,0.55958
2026-04-10 03:00:00,0.55873,0.55936,0.55852,0.55933
2026-04-10 02:00:00,0.55888,0.55916,0.55861,0.55874
2026-04-10 01:00:00,0.55814,0.55895,0.55783,0.55889
2026-04-10 00:00:00,0.55659,0.5582,0.55645,0.55815
2026-04-09 23:00:00,0.55664,0.55715,0.55639,0.5566
2026-04-09 22:00:00,0.55692,0.55698,0.55638,0.55665
2026-04-09 21:00:00,0.55659,0.55699,0.55641,0.55693
2026-04-09 20:00:00,0.55641,0.55664,0.55634,0.5566
2026-04-09 19:00:00,0.55591,0.55657,0.55575,0.55641
2026-04-09 18:00:00,0.556,0.55623,0.55573,0.55592
2026-04-09 17:00:00,0.55719,0.55724,0.55597,0.55599
2026-04-09 16:00:00,0.55695,0.55728,0.55688,0.55718
2026-04-09 15:00:00,0.557,0.55739,0.55693,0.55694
2026-04-09 14:00:00,0.55713,0.55717,0.55693,0.557
2026-04-09 13:00:00,0.55691,0.55717,0.55669,0.55712
2026-04-09 12:00:00,0.55675,0.55704,0.55648,0.5569
2026-04-09 11:00:00,0.55712,0.55716,0.55649,0.55675
2026-04-09 10:00:00,0.55716,0.55725,0.5567,0.55713
2026-04-09 09:00:00,0.55753,0.55758,0.55712,0.55716
2026-04-09 08:00:00,0.5576,0.55762,0.55737,0.55753
2026-04-09 07:00:00,0.55742,0.55777,0.55716,0.5576
2026-04-09 06:00:00,0.55801,0.55813,0.55742,0.55743
2026-04-09 05:00:00,0.55717,0.55803,0.55707,0.55802
2026-04-09 04:00:00,0.5577,0.55789,0.55715,0.55719
2026-04-09 03:00:00,0.55778,0.55791,0.55741,0.55771
2026-04-09 02:00:00,0.55774,0.55792,0.55725,0.5578
2026-04-09 01:00:00,0.55658,0.55776,0.5564,0.55775
2026-04-09 00:00:00,0.55676,0.5572,0.55564,0.55659
2026-04-08 23:00:00,0.5569,0.55746,0.55639,0.55675
2026-04-08 22:00:00,0.55622,0.55695,0.55594,0.55691
