datetime,open,high,low,close
2026-04-12 00:45:00,0.92554,0.92558,0.92553,0.92556
2026-04-12 00:30:00,0.92551,0.92558,0.92549,0.92556
2026-04-12 00:15:00,0.92554,0.92557,0.92549,0.92551
2026-04-12 00:00:00,0.92546,0.92563,0.92544,0.92554
2026-04-11 23:45:00,0.92568,0.92573,0.92545,0.92547
2026-04-11 23:30:00,0.92568,0.92572,0.92567,0.9257
2026-04-11 23:15:00,0.92578,0.92582,0.92554,0.92569
2026-04-11 23:00:00,0.9258,0.92583,0.92577,0.92578
2026-04-11 22:45:00,0.92581,0.92585,0.92578,0.92581
2026-04-11 22:30:00,0.92585,0.92588,0.9258,0.92583
2026-04-11 22:15:00,0.92585,0.92589,0.92584,0.92586
2026-04-11 22:00:00,0.92589,0.92593,0.92584,0.92584
2026-04-11 21:45:00,0.92588,0.92593,0.92587,0.92589
2026-04-11 21:30:00,0.9256,0.92617,0.9256,0.9259
2026-04-11 21:15:00,0.92563,0.92571,0.92554,0.92566
2026-04-11 21:00:00,0.92563,0.92568,0.92543,0.92563
2026-04-11 20:45:00,0.92564,0.92572,0.92558,0.92563
2026-04-11 20:30:00,0.92561,0.92568,0.9256,0.92566
2026-04-11 20:15:00,0.92563,0.9257,0.92518,0.92563
2026-04-11 20:00:00,0.92565,0.92583,0.92537,0.92563
2026-04-11 19:45:00,0.92564,0.92568,0.92551,0.92564
2026-04-11 19:30:00,0.92569,0.92575,0.92552,0.92565
2026-04-11 19:15:00,0.92561,0.92577,0.92555,0.92571
2026-04-11 19:00:00,0.92564,0.92598,0.92557,0.92561
2026-04-11 18:45:00,0.92564,0.92573,0.92549,0.92564
2026-04-11 18:30:00,0.9256,0.92568,0.9256,0.92566
2026-04-11 18:15:00,0.92565,0.92581,0.92537,0.92563
2026-04-11 18:00:00,0.92559,0.92568,0.92558,0.92565
2026-04-11 17:45:00,0.92563,0.92576,0.92551,0.92558
2026-04-11 17:30:00,0.92564,0.92575,0.92538,0.92564
2026-04-11 17:15:00,0.92563,0.92568,0.92563,0.92566
2026-04-11 17:00:00,0.92563,0.92576,0.92553,0.92564
2026-04-11 16:45:00,0.92554,0.92584,0.92536,0.92562
2026-04-11 16:30:00,0.92564,0.92588,0.92538,0.92555
2026-04-11 16:15:00,0.92565,0.92572,0.92552,0.92566
2026-04-11 16:00:00,0.92563,0.92568,0.92562,0.92566
2026-04-11 15:45:00,0.92564,0.9257,0.92551,0.92562
2026-04-11 15:30:00,0.92559,0.92568,0.92559,0.92564
2026-04-11 15:15:00,0.92564,0.92572,0.92553,0.92561
2026-04-11 15:00:00,0.92564,0.92581,0.92526,0.92565
2026-04-11 14:45:00,0.92563,0.92568,0.92562,0.92564
2026-04-11 14:30:00,0.92561,0.92573,0.92552,0.92563
2026-04-11 14:15:00,0.92562,0.92595,0.92527,0.92563
2026-04-11 14:00:00,0.92563,0.92576,0.9255,0.92563
2026-04-11 13:45:00,0.92564,0.92575,0.92532,0.92562
2026-04-11 13:30:00,0.92561,0.92568,0.92561,0.92564
2026-04-11 13:15:00,0.92598,0.92599,0.92533,0.92563
2026-04-11 13:00:00,0.9256,0.92608,0.9256,0.92597
2026-04-11 12:45:00,0.92564,0.92573,0.92553,0.92561
