datetime,open,high,low,close
2026-04-12 00:45:00,1.62306,1.62312,1.62305,1.62307
2026-04-12 00:30:00,1.62306,1.62313,1.62303,1.62309
2026-04-12 00:15:00,1.62309,1.62313,1.62304,1.62308
2026-04-12 00:00:00,1.62306,1.62316,1.62303,1.62308
2026-04-11 23:45:00,1.62308,1.62313,1.62303,1.62306
2026-04-11 23:30:00,1.62305,1.62314,1.62303,1.62311
2026-04-11 23:15:00,1.62306,1.62312,1.6228,1.62307
2026-04-11 23:00:00,1.62307,1.62314,1.62303,1.62305
2026-04-11 22:45:00,1.62306,1.62314,1.62303,1.62307
2026-04-11 22:30:00,1.62306,1.62314,1.62303,1.62308
2026-04-11 22:15:00,1.62306,1.62313,1.62303,1.62309
2026-04-11 22:00:00,1.62306,1.62314,1.62303,1.62306
2026-04-11 21:45:00,1.62304,1.62314,1.62297,1.62305
2026-04-11 21:30:00,1.62291,1.62335,1.62255,1.62306
2026-04-11 21:15:00,1.62284,1.62303,1.62267,1.62294
2026-04-11 21:00:00,1.62291,1.62302,1.62274,1.62285
2026-04-11 20:45:00,1.62285,1.62311,1.62274,1.62291
2026-04-11 20:30:00,1.62296,1.62302,1.62278,1.62287
2026-04-11 20:15:00,1.62284,1.62314,1.62279,1.62298
2026-04-11 20:00:00,1.62289,1.62323,1.62258,1.62286
2026-04-11 19:45:00,1.62286,1.623,1.62271,1.62291
2026-04-11 19:30:00,1.62293,1.62303,1.62274,1.62286
2026-04-11 19:15:00,1.62287,1.62309,1.62272,1.62295
2026-04-11 19:00:00,1.62294,1.62329,1.62266,1.6229
2026-04-11 18:45:00,1.62286,1.62311,1.62277,1.62294
2026-04-11 18:30:00,1.62293,1.62298,1.6228,1.62285
2026-04-11 18:15:00,1.62283,1.62323,1.62256,1.62296
2026-04-11 18:00:00,1.62293,1.623,1.62277,1.62287
2026-04-11 17:45:00,1.62288,1.62304,1.62276,1.62293
2026-04-11 17:30:00,1.62293,1.62312,1.62276,1.62287
2026-04-11 17:15:00,1.62283,1.623,1.62273,1.62295
2026-04-11 17:00:00,1.62292,1.6231,1.62268,1.62288
2026-04-11 16:45:00,1.62284,1.62305,1.62256,1.62292
2026-04-11 16:30:00,1.6227,1.62323,1.62252,1.62281
2026-04-11 16:15:00,1.62267,1.62289,1.62261,1.62273
2026-04-11 16:00:00,1.62292,1.62296,1.62264,1.62271
2026-04-11 15:45:00,1.62286,1.62301,1.62277,1.62292
2026-04-11 15:30:00,1.62293,1.62299,1.62277,1.62284
2026-04-11 15:15:00,1.62285,1.62307,1.62275,1.62296
2026-04-11 15:00:00,1.62292,1.623,1.62245,1.6229
2026-04-11 14:45:00,1.6227,1.62295,1.62261,1.62291
2026-04-11 14:30:00,1.62293,1.62301,1.62249,1.62269
2026-04-11 14:15:00,1.62292,1.62356,1.62231,1.62295
2026-04-11 14:00:00,1.62302,1.62311,1.62284,1.62297
2026-04-11 13:45:00,1.62294,1.62315,1.62281,1.62302
2026-04-11 13:30:00,1.62299,1.62311,1.62283,1.62291
2026-04-11 13:15:00,1.62269,1.62316,1.62248,1.62301
2026-04-11 13:00:00,1.62294,1.62323,1.62229,1.62275
2026-04-11 12:45:00,1.62293,1.62315,1.62286,1.62296
2026-04-11 12:30:00,1.62299,1.62311,1.62283,1.62291
2026-04-11 12:15:00,1.62292,1.62329,1.62265,1.62301
2026-04-11 12:00:00,1.62301,1.62315,1.62253,1.62296
2026-04-11 11:45:00,1.62295,1.62306,1.62288,1.62302
2026-04-11 11:30:00,1.62299,1.62321,1.62256,1.62293
2026-04-11 11:15:00,1.62292,1.62314,1.62284,1.623
2026-04-11 11:00:00,1.62302,1.6231,1.62206,1.62296
2026-04-11 10:45:00,1.62293,1.62311,1.62286,1.62304
2026-04-11 10:30:00,1.623,1.62309,1.62284,1.62292
2026-04-11 10:15:00,1.62296,1.62313,1.62285,1.62301
2026-04-11 10:00:00,1.62294,1.62335,1.62219,1.62298
2026-04-11 09:45:00,1.62295,1.62337,1.6226,1.62297
2026-04-11 09:30:00,1.62282,1.62316,1.62251,1.62295
2026-04-11 09:15:00,1.6226,1.62321,1.62226,1.62287
2026-04-11 09:00:00,1.62294,1.6231,1.62147,1.6226
2026-04-11 08:45:00,1.62297,1.62317,1.62256,1.62298
2026-04-11 08:30:00,1.62298,1.62305,1.62293,1.62297
2026-04-11 08:15:00,1.62298,1.62305,1.62296,1.62297
2026-04-11 08:00:00,1.62275,1.62314,1.6221,1.623
2026-04-11 07:45:00,1.62326,1.62343,1.62249,1.62277
2026-04-11 07:30:00,1.623,1.62346,1.62061,1.62325
2026-04-11 07:15:00,1.62276,1.62326,1.62253,1.62299
2026-04-11 07:00:00,1.6231,1.62349,1.62221,1.62274
2026-04-11 06:45:00,1.62352,1.62377,1.6225,1.6231
2026-04-11 06:30:00,1.62313,1.6236,1.62312,1.62354
2026-04-11 06:15:00,1.62292,1.62325,1.62276,1.62312
2026-04-11 06:00:00,1.62263,1.62314,1.62252,1.62292
2026-04-11 05:45:00,1.62237,1.62276,1.6223,1.62267
2026-04-11 05:30:00,1.62222,1.62244,1.62209,1.62241
2026-04-11 05:15:00,1.62203,1.62243,1.62194,1.62221
2026-04-11 05:00:00,1.62223,1.62233,1.62196,1.62204
2026-04-11 04:45:00,1.6221,1.62233,1.62181,1.62226
2026-04-11 04:30:00,1.6216,1.62221,1.62151,1.62213
2026-04-11 04:15:00,1.62132,1.6216,1.6212,1.6216
2026-04-11 04:00:00,1.62141,1.6218,1.62105,1.62131
2026-04-11 03:45:00,1.62163,1.6217,1.62135,1.62144
2026-04-11 03:30:00,1.62164,1.6217,1.62131,1.62166
2026-04-11 03:15:00,1.62177,1.6219,1.62143,1.62164
2026-04-11 03:00:00,1.62147,1.62199,1.62133,1.62177
2026-04-11 02:45:00,1.6208,1.62148,1.62076,1.62148
2026-04-11 02:30:00,1.62144,1.62152,1.6208,1.62086
2026-04-11 02:15:00,1.62184,1.62201,1.62144,1.62144
2026-04-11 02:00:00,1.62115,1.62218,1.621,1.62183
2026-04-11 01:45:00,1.62238,1.62242,1.62112,1.62117
2026-04-11 01:30:00,1.62251,1.62282,1.62212,1.62239
2026-04-11 01:15:00,1.62255,1.62307,1.6223,1.62252
2026-04-11 01:00:00,1.62212,1.62278,1.62184,1.62253
2026-04-11 00:45:00,1.61985,1.62219,1.61947,1.6221
2026-04-11 00:30:00,1.61969,1.62027,1.61955,1.61987
2026-04-11 00:15:00,1.6196,1.62022,1.61941,1.6197
2026-04-11 00:00:00,1.62024,1.62066,1.61933,1.61957
2026-04-10 23:45:00,1.61977,1.62058,1.61966,1.62022
2026-04-10 23:30:00,1.62021,1.62044,1.61949,1.61981
2026-04-10 23:15:00,1.62025,1.62051,1.61992,1.62024
2026-04-10 23:00:00,1.61982,1.62057,1.61975,1.62026
