datetime,open,high,low,close
2026-04-12 00:45:00,186.73722,186.74112,186.73503,186.74112
2026-04-12 00:30:00,186.73353,186.74573,186.73101,186.73584
2026-04-12 00:15:00,186.74126,186.74842,186.73129,186.73465
2026-04-12 00:00:00,186.72947,186.74505,186.72649,186.74505
2026-04-11 23:45:00,186.70138,186.73912,186.69971,186.7315
2026-04-11 23:30:00,186.70118,186.70946,186.69885,186.70008
2026-04-11 23:15:00,186.71,186.71796,186.69796,186.70165
2026-04-11 23:00:00,186.71432,186.72066,186.70761,186.71397
2026-04-11 22:45:00,186.70005,186.71732,186.69752,186.71676
2026-04-11 22:30:00,186.68753,186.71024,186.68438,186.69904
2026-04-11 22:15:00,186.68797,186.69568,186.68524,186.68738
2026-04-11 22:00:00,186.67192,186.70904,186.66956,186.69159
2026-04-11 21:45:00,186.66967,186.67979,186.66721,186.67513
2026-04-11 21:30:00,186.55241,186.67501,186.53782,186.66902
2026-04-11 21:15:00,186.54353,186.60485,186.54099,186.54161
2026-04-11 21:00:00,186.54417,186.58968,186.539,186.54693
2026-04-11 20:45:00,186.54292,186.61071,186.54048,186.54721
2026-04-11 20:30:00,186.55823,186.56565,186.54114,186.54259
2026-04-11 20:15:00,186.54149,186.65987,186.53713,186.55918
2026-04-11 20:00:00,186.54323,186.61284,186.53329,186.54431
2026-04-11 19:45:00,186.54389,186.54956,186.52019,186.54701
2026-04-11 19:30:00,186.55098,186.61942,186.53957,186.54419
2026-04-11 19:15:00,186.55446,186.57507,186.53999,186.5508
2026-04-11 19:00:00,186.54323,186.62172,186.53948,186.55675
2026-04-11 18:45:00,186.54275,186.58286,186.53429,186.54741
2026-04-11 18:30:00,186.54543,186.55077,186.54021,186.54377
2026-04-11 18:15:00,186.54333,186.61314,186.539,186.54444
2026-04-11 18:00:00,186.56019,186.56659,186.54138,186.54474
2026-04-11 17:45:00,186.5419,186.62864,186.53893,186.56303
2026-04-11 17:30:00,186.5433,186.59937,186.54161,186.54366
2026-04-11 17:15:00,186.54428,186.55151,186.54038,186.54213
2026-04-11 17:00:00,186.54442,186.5903,186.54139,186.54497
2026-04-11 16:45:00,186.56852,186.61841,186.54068,186.54842
2026-04-11 16:30:00,186.54146,186.6242,186.53998,186.57011
2026-04-11 16:15:00,186.54214,186.57748,186.53513,186.54038
2026-04-11 16:00:00,186.54408,186.57782,186.54106,186.54213
2026-04-11 15:45:00,186.54143,186.58714,186.53888,186.54769
2026-04-11 15:30:00,186.55195,186.55616,186.53892,186.54454
2026-04-11 15:15:00,186.54325,186.61962,186.53881,186.5515
2026-04-11 15:00:00,186.54525,186.63592,186.5419,186.54266
2026-04-11 14:45:00,186.54221,186.61504,186.53962,186.5488
2026-04-11 14:30:00,186.55863,186.57857,186.53699,186.54583
2026-04-11 14:15:00,186.55017,186.78639,186.54097,186.55848
2026-04-11 14:00:00,186.54227,186.60656,186.53801,186.5494
