datetime,open,high,low,close
2026-04-12 00:00:00,1.86325,1.86334,1.86312,1.86328
2026-04-11 23:00:00,1.8632,1.86335,1.86277,1.86325
2026-04-11 22:00:00,1.86325,1.86334,1.86306,1.86318
2026-04-11 21:00:00,1.86321,1.86373,1.86278,1.86324
2026-04-11 20:00:00,1.86319,1.86334,1.86275,1.86319
2026-04-11 19:00:00,1.86325,1.86367,1.86288,1.86319
2026-04-11 18:00:00,1.86319,1.86336,1.86272,1.86324
2026-04-11 17:00:00,1.86323,1.86333,1.86301,1.86318
2026-04-11 16:00:00,1.86321,1.86345,1.86265,1.86323
2026-04-11 15:00:00,1.86321,1.86334,1.86272,1.86322
2026-04-11 14:00:00,1.86328,1.86407,1.86261,1.8632
2026-04-11 13:00:00,1.86323,1.86381,1.86258,1.8633
2026-04-11 12:00:00,1.86322,1.86377,1.86267,1.86326
2026-04-11 11:00:00,1.86325,1.86342,1.86241,1.86326
2026-04-11 10:00:00,1.86239,1.86368,1.86172,1.86329
2026-04-11 09:00:00,1.86254,1.86301,1.86056,1.86245
2026-04-11 08:00:00,1.86229,1.86276,1.86124,1.86258
2026-04-11 07:00:00,1.86345,1.86349,1.86062,1.86232
2026-04-11 06:00:00,1.86343,1.86428,1.8626,1.86346
2026-04-11 05:00:00,1.86254,1.86348,1.86227,1.86347
2026-04-11 04:00:00,1.86132,1.8627,1.86101,1.86257
2026-04-11 03:00:00,1.86155,1.86213,1.86122,1.86134
2026-04-11 02:00:00,1.86115,1.8621,1.86085,1.86157
2026-04-11 01:00:00,1.86194,1.86355,1.86104,1.86115
2026-04-11 00:00:00,1.85972,1.86223,1.85896,1.86194
2026-04-10 23:00:00,1.85998,1.86115,1.85927,1.85967
2026-04-10 22:00:00,1.85868,1.86062,1.85806,1.85996
2026-04-10 21:00:00,1.85955,1.86001,1.85852,1.85869
2026-04-10 20:00:00,1.85923,1.86038,1.85903,1.85956
2026-04-10 19:00:00,1.85699,1.85949,1.85685,1.8592
2026-04-10 18:00:00,1.85673,1.85799,1.85652,1.85696
2026-04-10 17:00:00,1.8557,1.85762,1.85569,1.85672
2026-04-10 16:00:00,1.85535,1.85622,1.85506,1.8557
2026-04-10 15:00:00,1.85557,1.85574,1.85493,1.85537
