datetime,open,high,low,close
2026-04-12 00:00:00,0.70688,0.70693,0.70678,0.7069
2026-04-11 23:00:00,0.70685,0.70694,0.70637,0.70689
2026-04-11 22:00:00,0.70689,0.70693,0.70681,0.70685
2026-04-11 21:00:00,0.70651,0.70692,0.70646,0.7069
2026-04-11 20:00:00,0.70652,0.70659,0.70639,0.70651
2026-04-11 19:00:00,0.70651,0.70684,0.70646,0.70651
2026-04-11 18:00:00,0.70651,0.70663,0.70646,0.7065
2026-04-11 17:00:00,0.70654,0.70666,0.70646,0.7065
2026-04-11 16:00:00,0.70654,0.7067,0.70648,0.70653
2026-04-11 15:00:00,0.70663,0.70666,0.70648,0.70653
2026-04-11 14:00:00,0.70663,0.7069,0.70651,0.70662
2026-04-11 13:00:00,0.70663,0.70666,0.70653,0.70663
2026-04-11 12:00:00,0.70663,0.70674,0.70661,0.70663
2026-04-11 11:00:00,0.70663,0.70666,0.70652,0.70663
2026-04-11 10:00:00,0.70649,0.70688,0.70647,0.70663
2026-04-11 09:00:00,0.70653,0.70696,0.70634,0.70649
2026-04-11 08:00:00,0.70652,0.70671,0.70631,0.70654
2026-04-11 07:00:00,0.70632,0.70665,0.70616,0.70653
2026-04-11 06:00:00,0.70781,0.70783,0.70588,0.70638
2026-04-11 05:00:00,0.70788,0.70796,0.70773,0.70781
2026-04-11 04:00:00,0.70742,0.7082,0.70698,0.70791
2026-04-11 03:00:00,0.70718,0.70766,0.70677,0.70744
2026-04-11 02:00:00,0.70764,0.70766,0.7066,0.70719
2026-04-11 01:00:00,0.70839,0.70883,0.70763,0.70765
2026-04-11 00:00:00,0.70781,0.70933,0.70778,0.7084
2026-04-10 23:00:00,0.70762,0.7087,0.70748,0.70782
2026-04-10 22:00:00,0.70719,0.70821,0.70717,0.70763
2026-04-10 21:00:00,0.70684,0.70725,0.70675,0.7072
2026-04-10 20:00:00,0.70675,0.70692,0.70639,0.70685
2026-04-10 19:00:00,0.70588,0.70716,0.70577,0.70675
2026-04-10 18:00:00,0.70549,0.70645,0.70546,0.70587
